Timestamp;predicted;temp;feels_like;pressure;humidity;wind_speed;wind_deg;rain;snow;clouds;dew_point;wind_gust;visibility;IsPublicHoliday;IsSchoolHoliday;IsHolidayPeriod;Quantity;datetime_from;sample;MAE
2021-12-30 11:00;9243.96582;14.5298;14.34;1017;88;7.72015;230;0;0;75;12.57;0;10000;0;1;1;9938;2021-12-29 23:00;12;694.0341797
2021-12-30 12:00;9361.879883;14.5;14.3;1017;88;8.23;230;0;0;75;12.54;0;10000;0;1;1;9778;2021-12-29 23:00;13;416.1201172
2021-12-30 13:00;9129.666016;14.55;14.38;1018;89;6.17;240;0;0;75;12.76;0;10000;0;1;1;9672;2021-12-29 23:00;14;542.3339844
2021-12-30 14:00;9149.317383;14.2104;14.0396;1018;90;7.2;230;0.25;0;75;12.59;0;9000;0;1;1;9833;2021-12-29 23:00;15;683.6826172
2021-12-30 15:00;8932.728516;14.0298;13.86;1018;91;0.45;11;0;0;75;12.59;3.13;9000;0;1;1;9803;2021-12-29 23:00;16;870.2714844
2021-12-30 16:00;9364.844727;13.7202;13.5802;1018;93;7.2;230;0;0;75;12.61;0;3000;0;1;1;10376;2021-12-29 23:00;17;1011.155273
2021-12-30 17:00;9227.438477;13.48;13.34;1018;94;6.17;220;0;0;75;12.53;0;10000;0;1;1;10515;2021-12-29 23:00;18;1287.561523
2021-12-30 18:00;9506.837891;13.41;13.2896;1019;95;6.17;230;0;0;75;12.63;0;3500;0;1;1;10268;2021-12-29 23:00;19;761.1621094
2021-12-30 19:00;9231.200195;13.5396;13.38;1019;93;6.17;230;0;0;75;12.43;0;10000;0;1;1;9765;2021-12-29 23:00;20;533.7998047
2021-12-30 20:00;9237.041016;13.48;13.2896;1019;92;7.2;230;0;0;75;12.21;12.35;10000;0;1;1;9249;2021-12-29 23:00;21;11.95898438
2021-12-30 21:00;9183.194336;13.7104;13.49;1020;90;6.17;230;0;0;75;12.1;0;10000;0;1;1;9139;2021-12-29 23:00;22;44.19433594
2021-12-30 22:00;9146.981445;13.7896;13.4702;1020;86;5.66;220;0;0;0;11.49;0;10000;0;1;1;9073;2021-12-29 23:00;23;73.98144531
2021-12-30 23:00;9090.400391;13.7896;13.44;1020;85;5.14;210;0;0;75;11.31;0;10000;0;1;1;8342;2021-12-29 23:00;24;748.4003906
2021-12-31 00:00;9047.732422;11.82;11.38;1019;89;6.2;220;0;0;0;10.07;14.6698;10000;0;1;1;7902;2021-12-30 23:00;1;1145.732422
2021-12-31 01:00;8928.319336;11.46;11.01;1019;90;6.03;217;0;0;0;9.88;14.8;10000;0;1;1;7564;2021-12-30 23:00;2;1364.319336
2021-12-31 02:00;9212.064453;11.27;10.8;1019;90;6.11;212;0;0;0;9.69;15.3;10000;0;1;1;7181;2021-12-30 23:00;3;2031.064453
2021-12-31 03:00;8969.4375;11.1;10.59;1019;89;6.23;210;0;0;0;9.36;15.73;10000;0;1;1;7115;2021-12-30 23:00;4;1854.4375
2021-12-31 04:00;9005.5625;10.94;10.39;1018;88;6.58;209;0;0;1;9.03;16.66;10000;0;1;1;7111;2021-12-30 23:00;5;1894.5625
2021-12-31 05:00;8872.914063;10.89;10.28;1018;86;6.769;213;0;0;2;8.64;17.27;10000;0;1;1;7636;2021-12-30 23:00;6;1236.914063
2021-12-31 06:00;8779.810547;11.09;10.5;1018;86;7.22015;211;0;0;100;8.84;17.56;10000;0;1;1;8214;2021-12-30 23:00;7;565.8105469
2021-12-31 07:00;8844.307617;11.8;11.25;1019;85;5.66;220;0;0;0;9.36;0;10000;0;1;1;8806;2021-12-30 23:00;8;38.30761719
2021-12-31 08:00;8855.157227;11.73;11.15;1019;84;0.45;311;0;0;0;9.12;1.7898;10000;0;1;1;9034;2021-12-30 23:00;9;178.8427734
2021-12-31 09:00;9180.037109;11.98;11.45;1019;85;0.45;305;0;0;0;9.54;1.34;10000;0;1;1;9446;2021-12-30 23:00;10;265.9628906
2021-12-31 10:00;9066.587891;12.13;11.59;1020;84;0.45;338;0;0;0;9.51;2.24;10000;0;1;1;9497;2021-12-30 23:00;11;430.4121094
2021-12-31 11:00;8893.191406;13.38;12.89;1020;81;0.45;345;0;0;0;10.19;1.34;10000;0;1;1;9003;2021-12-30 23:00;12;109.8085938
2021-12-31 12:00;9085.21582;13.87;13.4;1019;80;0.89;5;0;0;40;10.48;2.24;10000;0;1;1;9054;2021-12-30 23:00;13;31.21582031
2021-12-31 13:00;8891.548828;14.07;13.6;1020;79;0.45;32;0;0;75;10.49;1.34;10000;0;1;1;9082;2021-12-30 23:00;14;190.4511719
2021-12-31 14:00;9015.898438;14.0802;13.66;1020;81;0.45;56;0;0;75;10.87;1.34;10000;0;1;1;9239;2021-12-30 23:00;15;223.1015625
2021-12-31 15:00;8754.063477;13.19;12.84;1020;87;6.17;250;0;0;75;11.08;0;7000;0;1;1;9364;2021-12-30 23:00;16;609.9365234
2021-12-31 16:00;8891.882813;13.0396;12.75;1022;90;5.66;250;0;0;75;11.44;0;10000;0;1;1;9559;2021-12-30 23:00;17;667.1171875
2021-12-31 17:00;8915.162109;12.72;12.42;1021;91;5.66;240;0;0;75;11.29;0;10000;0;1;1;9659;2021-12-30 23:00;18;743.8378906
2021-12-31 18:00;9039.365234;12.94;12.67;1022;91;7.2;240;0;0;75;11.51;0;10000;0;1;1;9359;2021-12-30 23:00;19;319.6347656
2021-12-31 19:00;8714.553711;13.1;12.84;1024;91;0.45;341;0;0;75;11.67;0.89;5000;0;1;1;8944;2021-12-30 23:00;20;229.4462891
2021-12-31 20:00;9008.650391;13.09;12.86;1024;92;4.12;240;0;0;75;11.82;0;10000;0;1;1;8730;2021-12-30 23:00;21;278.6503906
2021-12-31 21:00;9032.234375;13;12.76;1024;92;4.12;250;0;0;75;11.73;0;10000;0;1;1;8682;2021-12-30 23:00;22;350.234375
2021-12-31 22:00;8972.663086;12.9604;12.69;1025;91;5.14;240;0;0;75;11.53;0;10000;0;1;1;8935;2021-12-30 23:00;23;37.66308594
2021-12-31 23:00;8954.178711;12.89;12.58;1025;90;4.12;240;0;0;75;11.29;0;10000;0;1;1;8412;2021-12-30 23:00;24;542.1787109
2022-01-01 00:00;8988.477539;12.13;11.67;1024;87;4.53;237;0;0;29;10.03;10.76;10000;1;1;1;7983;2021-12-31 23:00;1;1005.477539
2022-01-01 01:00;8879.452148;11.3;10.89;1024;92;4.22;220;0;0;30;10.05;10.12;10000;1;1;1;7478;2021-12-31 23:00;2;1401.452148
2022-01-01 02:00;9004.672852;10.88;10.43;1024;92;4.31;216;0;0;25;9.63;10.25;10000;1;1;1;7117;2021-12-31 23:00;3;1887.672852
2022-01-01 03:00;8999.665039;10.64;10.19;1024;93;4.01;205;0;0;41;9.56;9.51;10000;1;1;1;7150;2021-12-31 23:00;4;1849.665039
2022-01-01 04:00;8636.84375;10.29;9.8;1024;93;4.07;203;0;0;35;9.21;10.05;10000;1;1;1;7188;2021-12-31 23:00;5;1448.84375
2022-01-01 05:00;8739.258789;10.3;9.79;1024;92;4.16;202;0;0;48;9.06;10.21;10000;1;1;1;7201;2021-12-31 23:00;6;1538.258789
2022-01-01 06:00;8911.217773;10.22;9.73;1024;93;4.48;206;0;0;100;9.14;10.93;10000;1;1;1;7230;2021-12-31 23:00;7;1681.217773
2022-01-01 07:00;8745.716797;10.51;9.97;1025;90;3.6;200;0;0;0;8.94;0;10000;1;1;1;7269;2021-12-31 23:00;8;1476.716797
2022-01-01 08:00;8958.241211;10.51;9.97;1024;90;3.58;223;0;0;0;8.94;6.26;10000;1;1;1;7206;2021-12-31 23:00;9;1752.241211
2022-01-01 09:00;8958.485352;10.82;10.33;1024;91;1.7898;220;0;0;0;9.41;5.36;10000;1;1;1;7804;2021-12-31 23:00;10;1154.485352
2022-01-01 10:00;8876.355469;11.11;10.65;1025;91;2.57;170;0;0;0;9.7;0;10000;1;1;1;7933;2021-12-31 23:00;11;943.3554688
2022-01-01 11:00;9066.068359;12.31;11.89;1024;88;0.45;278;0;0;0;10.38;1.34;10000;1;1;1;7960;2021-12-31 23:00;12;1106.068359
2022-01-01 12:00;8997.538086;13.43;13.05;1024;85;0.45;71;0;0;20;10.96;0.89;10000;1;1;1;7980;2021-12-31 23:00;13;1017.538086
2022-01-01 13:00;9049.431641;14.27;13.89;1023;82;0.45;0;0;0;0;11.24;2.24;10000;1;1;1;7625;2021-12-31 23:00;14;1424.431641
2022-01-01 14:00;8899.313477;14.23;13.85;1023;82;0.45;154;0;0;0;11.2;1.34;10000;1;1;1;7630;2021-12-31 23:00;15;1269.313477
2022-01-01 15:00;8852.124023;13.9702;13.56;1022;82;0.45;121;0;0;0;10.95;1.7898;10000;1;1;1;7813;2021-12-31 23:00;16;1039.124023
2022-01-01 16:00;8993.226563;13.27;12.79;1022;82;0.89;105;0;0;0;10.27;4.02;10000;1;1;1;8551;2021-12-31 23:00;17;442.2265625
2022-01-01 17:00;8902.549805;12.38;11.89;1022;85;0.45;192;0;0;0;9.93;1.34;10000;1;1;1;8903;2021-12-31 23:00;18;0.450195313
2022-01-01 18:00;8737.18457;12.15;11.61;1021;84;0.45;117;0;0;0;9.53;1.7898;10000;1;1;1;8960;2021-12-31 23:00;19;222.8154297
2022-01-01 19:00;8802.561523;12.12;11.53;1021;82;0.45;265;0;0;0;9.14;1.34;10000;1;1;1;8646;2021-12-31 23:00;20;156.5615234
2022-01-01 20:00;8549.250977;11.93;11.27;1021;80;6.17;200;0;0;0;8.59;0;10000;1;1;1;8348;2021-12-31 23:00;21;201.2509766
2022-01-01 21:00;8888.53418;12.09;11.44;1020;80;0.45;115;0;0;0;8.75;1.34;10000;1;1;1;8331;2021-12-31 23:00;22;557.5341797
2022-01-01 22:00;8784.014648;11.83;11.18;1019;81;6.17;190;0;0;0;8.68;0;10000;1;1;1;8384;2021-12-31 23:00;23;400.0146484
2022-01-01 23:00;8979.213867;12.12;11.48;1020;80;0.45;341;0;0;0;8.78;1.34;10000;1;1;1;7780;2021-12-31 23:00;24;1199.213867
2022-01-02 00:00;8981.323242;11.26;10.3;1019;71;6.26;207;0;0;100;6.2;14.74;10000;0;1;1;7405;2022-01-01 23:00;1;1576.323242
2022-01-02 01:00;8725.773438;11.25;10.36;1018;74;4.63;209;0.12;0;100;6.7901;11.33;10000;0;1;1;6911;2022-01-01 23:00;2;1814.773438
2022-01-02 02:00;8887.244141;11.32;10.41;1018;73;5.77;201;0;0;100;6.6598;13.62;10000;0;1;1;6787;2022-01-01 23:00;3;2100.244141
2022-01-02 03:00;8722.686523;11.21;10.24;1017;71;6.23;201;0;0;100;6.15;14.68;10000;0;1;1;6719;2022-01-01 23:00;4;2003.686523
2022-01-02 04:00;8753.076172;10.97;9.95;1016;70;5.34;200;0;0;100;5.72;12.91;10000;0;1;1;6764;2022-01-01 23:00;5;1989.076172
2022-01-02 05:00;8747.662109;10.76;9.69;1015;69;5.62;195;0;0;100;5.31;13.06;10000;0;1;1;7145;2022-01-01 23:00;6;1602.662109
2022-01-02 06:00;8861.154297;11.05;9.99;1015;68;6.709;201;0;0;100;5.38;16.99;10000;0;1;1;7437;2022-01-01 23:00;7;1424.154297
2022-01-02 07:00;8929.488281;12;11.27;1012;77;5.66;190;0;0;0;8.1;0;10000;0;1;1;7786;2022-01-01 23:00;8;1143.488281
2022-01-02 08:00;8568.615234;12.59;11.81;1014;73;0.45;323;0;0;0;7.88;1.7898;10000;0;1;1;8018;2022-01-01 23:00;9;550.6152344
2022-01-02 09:00;8896.80957;12.13;11.38;1014;76;0.45;223;0;0;75;8.03;2.68;10000;0;1;1;8246;2022-01-01 23:00;10;650.8095703
2022-01-02 10:00;8948.535156;12.55;11.9;1015;78;0.89;34;0;0;75;8.82;2.68;10000;0;1;1;8460;2022-01-01 23:00;11;488.5351563
2022-01-02 11:00;8895.387695;12.9702;12.36;1014;78;0.89;340;0;0;20;9.23;1.34;10000;0;1;1;8876;2022-01-01 23:00;12;19.38769531
2022-01-02 12:00;8871.84375;13.13;12.59;1014;80;0.89;307;0;0;75;9.76;1.7898;10000;0;1;1;8897;2022-01-01 23:00;13;25.15625
2022-01-02 13:00;8702.107422;13.36;12.81;1014;79;0.89;55;0;0;75;9.8;2.68;10000;0;1;1;8677;2022-01-01 23:00;14;25.10742188
2022-01-02 14:00;8640.416992;13.2104;12.68;1015;80;0.45;85;0;0;40;9.84;1.7898;10000;0;1;1;8607;2022-01-01 23:00;15;33.41699219
2022-01-02 15:00;8863.676758;12.54;12.04;1014;84;0.45;48;0;0;75;9.91;1.7898;10000;0;1;1;8866;2022-01-01 23:00;16;2.323242188
2022-01-02 16:00;8829.770508;12.07;11.6;1013;87;0.45;278;0;0;75;9.97;1.34;10000;0;1;1;9454;2022-01-01 23:00;17;624.2294922
2022-01-02 17:00;8796.129883;11.46;10.99;1014;89;4.63;240;5.08;0;40;9.71;0;8000;0;1;1;9916;2022-01-01 23:00;18;1119.870117
2022-01-02 18:00;8442.356445;11.36;10.93;1012;91;5.66;220;1.27;0;75;9.95;0;5000;0;1;1;9849;2022-01-01 23:00;19;1406.643555
2022-01-02 19:00;8789.136719;10.16;9.53;1012;88;7.2;240;5.08;0;75;8.26;0;9000;0;1;1;9284;2022-01-01 23:00;20;494.8632813
2022-01-02 20:00;8933.97168;10.76;10.24;1013;90;0.45;306;0.8801;0;75;9.19;2.68;10000;0;1;1;8937;2022-01-01 23:00;21;3.028320313
2022-01-02 21:00;8867.381836;11.04;10.42;1013;85;0.45;322;0.48;0;75;8.62;2.68;10000;0;1;1;8715;2022-01-01 23:00;22;152.3818359
2022-01-02 22:00;8750.978516;10.89;10.15;1014;81;9.77;250;0.38;0;40;7.76;15.43;10000;0;1;1;8738;2022-01-01 23:00;23;12.97851563
2022-01-02 23:00;8876.361328;10.64;9.93;1015;83;8.75;240;0.25;0;40;7.88;0;10000;0;1;1;8208;2022-01-01 23:00;24;668.3613281
2022-01-03 00:00;8808.016602;10.6;9.62;1014;73;9.78;250;2.06;0;66;5.97;16.43;10000;0;1;1;8017;2022-01-02 23:00;1;791.0166016
2022-01-03 01:00;8721.19043;10.36;9.38;1014;74;9.55;248;0;0;69;5.93;16.23;10000;0;1;1;7429;2022-01-02 23:00;2;1292.19043
2022-01-03 02:00;8897.194336;10.34;9.36;1014;74;9.25;247;0;0;75;5.91;15.52;10000;0;1;1;7454;2022-01-02 23:00;3;1443.194336
2022-01-03 03:00;8795.663086;10.23;9.24;1014;74;8.79;245;0;0;78;5.81;15.02;10000;0;1;1;7486;2022-01-02 23:00;4;1309.663086
2022-01-03 04:00;8858.31543;10.08;9.1;1014;75;8.35;242;0;0;75;5.86;14.63;10000;0;1;1;7637;2022-01-02 23:00;5;1221.31543
2022-01-03 05:00;8695.807617;10.19;9.25;1014;76;8.36;241;0;0;77;6.15;14.5298;10000;0;1;1;8338;2022-01-02 23:00;6;357.8076172
2022-01-03 06:00;8979.21875;10.06;9.16;1013;78;8.19;237;0;0;97;6.4;14.94;10000;0;1;1;9003;2022-01-02 23:00;7;23.78125
2022-01-03 07:00;8688.660156;9.96;6.69;1014;84;7.72015;230;0;0;75;7.389;0;10000;0;1;1;9739;2022-01-02 23:00;8;1050.339844
2022-01-03 08:00;8880.083984;9.83;6.39;1013;84;8.23;230;0;0;75;7.26;0;10000;0;1;1;10102;2022-01-02 23:00;9;1221.916016
2022-01-03 09:00;8751.898438;10.21;9.48;1014;84;7.72015;230;0;0;75;7.63;0;10000;0;1;1;10287;2022-01-02 23:00;10;1535.101563
2022-01-03 10:00;8846.265625;10.36;9.64;1014;84;7.72015;230;0.4901;0;75;7.77985;0;10000;0;1;1;10439;2022-01-02 23:00;11;1592.734375
2022-01-03 11:00;8385.392578;9.96;7.139;1012;88;6.17;230;1.1;0;75;8.07;0;7000;0;1;1;10711;2022-01-02 23:00;12;2325.607422
2022-01-03 12:00;8430.905273;9.87;6.58;1012;88;7.72015;230;1.78;0;75;7.9801;0;6000;0;1;1;10710;2022-01-02 23:00;13;2279.094727
2022-01-03 13:00;8501.948242;9.59;7.69;1012;91;3.6;260;8.89;0;75;8.19;0;4800;0;1;1;10868;2022-01-02 23:00;14;2366.051758
2022-01-03 14:00;9007.135742;9.23;6.57;1011;91;5.14;260;0.51;0;75;7.8402;0;10000;0;1;1;10909;2022-01-02 23:00;15;1901.864258
2022-01-03 15:00;8779.698242;9.25;6.4098;1010;91;5.66;240;0.25;0;75;7.8601;0;10000;0;1;1;10865;2022-01-02 23:00;16;2085.301758
2022-01-03 16:00;8858.270508;9.37;6.22;1010;90;6.69;240;0.28;0;75;7.82;0;10000;0;1;1;11311;2022-01-02 23:00;17;2452.729492
2022-01-03 17:00;8756.432617;9.26;6.42;1009;90;5.66;240;0.55;0;75;7.709;0;10000;0;1;1;11718;2022-01-02 23:00;18;2961.567383
2022-01-03 18:00;8660.365234;9.32;6.69;1007;90;5.14;230;0.6;0;20;7.769;0;10000;0;1;1;11228;2022-01-02 23:00;19;2567.634766
2022-01-03 19:00;8734.706055;9.25;6.4098;1006;92;5.66;210;0.11;0;20;8.02;0;10000;0;1;1;10520;2022-01-02 23:00;20;1785.293945
2022-01-03 20:00;8913.816406;8.74;5.42;1006;91;6.69;210;0.11;0;20;7.35;0;10000;0;1;1;9867;2022-01-02 23:00;21;953.1835938
2022-01-03 21:00;8935.429688;8.23;4.94;1005;91;6.17;200;0.13;0;40;6.85;0;10000;0;1;1;9537;2022-01-02 23:00;22;601.5703125
2022-01-03 22:00;8890.564453;7.97015;4.61;1004;91;6.17;210;0.31;0;20;6.5902;0;10000;0;1;1;9718;2022-01-02 23:00;23;827.4355469
2022-01-03 23:00;8739.805664;7.85;4.64;1004;91;5.66;200;0.61;0;20;6.47015;0;10000;0;1;1;9304;2022-01-02 23:00;24;564.1943359
2022-01-04 00:00;8756.386719;8.44;6.01;1003;91;4.16;223;1.9;0;100;7.06;9.21;10000;0;1;1;8891;2022-01-03 23:00;1;134.6132813
2022-01-04 01:00;8897.379883;8.25;5.86;1001;90;3.98;222;0;0;100;6.709;8.99;10000;0;1;1;8358;2022-01-03 23:00;2;539.3798828
2022-01-04 02:00;8992.206055;8.08;5.7;1001;90;3.89;222;0.16;0;100;6.5401;9.11;10000;0;1;1;8165;2022-01-03 23:00;3;827.2060547
2022-01-04 03:00;8730.52832;7.87;5.32;1000;90;4.13;215;0.19;0;100;6.33;8.72;10000;0;1;1;8365;2022-01-03 23:00;4;365.5283203
2022-01-04 04:00;8900.845703;7.7301;5.14;999;92;4.14;212;0.3;0;100;6.51;8.44;10000;0;1;1;8551;2022-01-03 23:00;5;349.8457031
2022-01-04 05:00;8970.458984;7.7301;5.29;999;93;3.86;222;0.23004;0;100;6.67;8.64;10000;0;1;1;9310;2022-01-03 23:00;6;339.5410156
2022-01-04 06:00;8698.501953;7.519;5.21;998;94;3.53;218;0.34;0;100;6.62;7.709;10000;0;1;1;9896;2022-01-03 23:00;7;1197.498047
2022-01-04 07:00;8696.835938;7.08;4.94;997;93;3.09;220;0;0;75;6.03;0;10000;0;1;1;10785;2022-01-03 23:00;8;2088.164063
2022-01-04 08:00;8798.650391;7.07;4.34;997;93;4.12;220;0;0;40;6.02;0;10000;0;1;1;11144;2022-01-03 23:00;9;2345.349609
2022-01-04 09:00;8552.930664;7.139;3.95;997;92;5.14;230;0;0;75;5.93;0;10000;0;1;1;11416;2022-01-03 23:00;10;2863.069336
2022-01-04 10:00;8775.914063;7.57;4.28;998;91;5.66;240;0.36;0;75;6.2;0;10000;0;1;1;11427;2022-01-03 23:00;11;2651.085938
2022-01-04 11:00;9009.796875;7.8601;4.29;998;91;6.69;230;0.29;0;75;6.4801;0;10000;0;1;1;11544;2022-01-03 23:00;12;2534.203125
2022-01-04 12:00;8664.665039;8.05;4.89;998;90;5.66;240;0.34;0;75;6.51;0;10000;0;1;1;11446;2022-01-03 23:00;13;2781.334961
2022-01-04 13:00;8731.631836;8.11;4.97;997;89;5.66;240;0.4;0;75;6.4098;0;10000;0;1;1;11413;2022-01-03 23:00;14;2681.368164
2022-01-04 14:00;8962.882813;7.7901;3.88;997;89;7.72015;240;0.41;0;75;6.09;0;9000;0;1;1;11522;2022-01-03 23:00;15;2559.117188
2022-01-04 15:00;8749.293945;7.68;5.09;997;91;4.12;240;0.48;0;75;6.31;0;10000;0;1;1;11521;2022-01-03 23:00;16;2771.706055
2022-01-04 16:00;8874.774414;7.47015;5.11;998;92;3.6;240;0.98;0;75;6.26;0;10000;0;1;1;11860;2022-01-03 23:00;17;2985.225586
2022-01-04 17:00;8764.857422;7.22015;5.11;998;92;3.09;250;1.57;0;75;6.01;0;10000;0;1;1;12243;2022-01-03 23:00;18;3478.142578
2022-01-04 18:00;8365.077148;6.6598;5.24;999;94;2.06;320;0.51;0;75;5.76;0;6000;0;1;1;11642;2022-01-03 23:00;19;3276.922852
2022-01-04 19:00;8973.65332;5.75;2.45;1000;93;4.63;360;1.27;0;75;4.71;0;10000;0;1;1;11191;2022-01-03 23:00;20;2217.34668
2022-01-04 20:00;8339.185547;4.14;1.05;1001;92;3.6;360;2.29;0;75;2.96;0;6000;0;1;1;10690;2022-01-03 23:00;21;2350.814453
2022-01-04 21:00;8792.006836;3.16;-0.14;1001;92;3.6;350;0.42;0;75;1.99;0;10000;0;1;1;10456;2022-01-03 23:00;22;1663.993164
2022-01-04 22:00;9069.702148;3.2407;0.75;1002;93;2.57;300;0.51;0;75;2.22;0;10000;0;1;1;10372;2022-01-03 23:00;23;1302.297852
2022-01-04 23:00;8926.795898;3.09;-0.23004;1002;92;3.6;260;0.1;0;20;1.92;0;10000;0;1;1;9859;2022-01-03 23:00;24;932.2041016
2022-01-05 00:00;9169.470703;3.7593;-0.4401;1003;73;5.46;294;2.37;0;46;-0.55;10.04;10000;0;1;1;9525;2022-01-04 23:00;1;355.5292969
2022-01-05 01:00;9086.245117;2.86;-1.29;1004;76;4.9;277;0;0;51;-0.8298;10.48;10000;0;1;1;9121;2022-01-04 23:00;2;34.75488281
2022-01-05 02:00;9284.986328;2.48;-1.9;1004;77;5.16;268;0;0;36;-1;11.32;10000;0;1;1;8804;2022-01-04 23:00;3;480.9863281
2022-01-05 03:00;9027.587891;2.34;-2.25;1004;76;5.52;266;0;0;26;-1.28;12.14;10000;0;1;1;8915;2022-01-04 23:00;4;112.5878906
2022-01-05 04:00;9006.445313;2.32;-2.45;1005;77;5.88;262;0;0;21;-1.14;12.5;10000;0;1;1;9065;2022-01-04 23:00;5;58.5546875
2022-01-05 05:00;9030.806641;2.28;-2.55;1006;78;5.99;261;0;0;19;-1.02;12.48;10000;0;1;1;9623;2022-01-04 23:00;6;592.1933594
2022-01-05 06:00;9121.367188;2.21;-2.69;1006;81;6.09;254;0;0;50;-0.62;12.35;10000;0;1;1;10316;2022-01-04 23:00;7;1194.632813
2022-01-05 07:00;9186.333008;2.02;-3.19;1007;88;6.69;240;0;0;75;0.24;0;10000;0;1;1;11351;2022-01-04 23:00;8;2164.666992
2022-01-05 08:00;9111.797852;2.5;-2.35;1008;88;6.17;250;0;0;75;0.72;0;10000;0;1;1;11564;2022-01-04 23:00;9;2452.202148
2022-01-05 09:00;9104.806641;3.05;-1.8703;1009;87;6.69;240;0;0;75;1.1;0;10000;0;1;1;11648;2022-01-04 23:00;10;2543.193359
2022-01-05 10:00;9166.095703;3.56;-1.22;1009;87;6.69;250;0;0;75;1.6;0;10000;0;1;1;11773;2022-01-04 23:00;11;2606.904297
2022-01-05 11:00;9277.949219;4.56;-0.13;1010;85;7.2;250;0;0;40;2.26;0;10000;0;1;1;11673;2022-01-04 23:00;12;2395.050781
2022-01-05 12:00;9092.563477;5.22;1.32;1010;84;5.66;260;0;0;75;2.74;0;10000;0;1;1;11603;2022-01-04 23:00;13;2510.436523
2022-01-05 13:00;9080.273438;5.63;1.43;1011;81;6.69;280;0;0;75;2.63;0;10000;0;1;1;11481;2022-01-04 23:00;14;2400.726563
2022-01-05 14:00;9205.016602;5.73;1.05;1011;78;8.23;290;0;0;75;2.2;0;10000;0;1;1;11460;2022-01-04 23:00;15;2254.983398
2022-01-05 15:00;8891.826172;5.85;1.7102;1012;77;6.69;290;0;0;75;2.13;0;10000;0;1;1;11587;2022-01-04 23:00;16;2695.173828
2022-01-05 16:00;9079.537109;5.49;1.6597;1013;80;5.66;280;0;0;75;2.32;0;10000;0;1;1;12014;2022-01-04 23:00;17;2934.462891
2022-01-05 17:00;9050.925781;5.39;1.53;1014;82;5.66;280;0;0;75;2.57;0;10000;0;1;1;12186;2022-01-04 23:00;18;3135.074219
2022-01-05 18:00;9064.206055;5.07;1.61;1014;86;4.63;270;0.25;0;75;2.93;0;8000;0;1;1;12140;2022-01-04 23:00;19;3075.793945
2022-01-05 19:00;9076.574219;4.82;0.8102;1015;89;5.66;260;0;0;75;3.16;0;10000;0;1;1;11542;2022-01-04 23:00;20;2465.425781
2022-01-05 20:00;9152.891602;4.82;1.3;1015;89;4.63;270;0;0;75;3.16;0;10000;0;1;1;10998;2022-01-04 23:00;21;1845.108398
2022-01-05 21:00;9161.008789;4.87;1.6297;1016;89;4.12;260;0.23004;0;75;3.21;0;10000;0;1;1;10902;2022-01-04 23:00;22;1740.991211
2022-01-05 22:00;9009.236328;4.84;1.32;1017;90;4.63;280;0.25;0;75;3.34;0;10000;0;1;1;10959;2022-01-04 23:00;23;1949.763672
2022-01-05 23:00;9192.320313;4.56;1.91;1017;91;3.09;290;0.25;0;75;3.22;0;10000;0;1;1;10466;2022-01-04 23:00;24;1273.679688
2022-01-06 00:00;9431.24707;3.6806;0.68;1017;89;3.33;293;0.8;0;35;2.04;7.56;10000;0;1;1;10045;2022-01-05 23:00;1;613.7529297
2022-01-06 01:00;9344.950195;3.35;0.42;1017;87;3.14;288;0;0;43;1.4;7.08;10000;0;1;1;9693;2022-01-05 23:00;2;348.0498047
2022-01-06 02:00;9372.853516;2.94;-0.05;1017;86;3.11;280;0;0;28;0.8298;6.36;10000;0;1;1;9427;2022-01-05 23:00;3;54.14648438
2022-01-06 03:00;9407.666992;2.68;-0.51;1018;87;3.29;276;0;0;28;0.74;6.99;10000;0;1;1;9559;2022-01-05 23:00;4;151.3330078
2022-01-06 04:00;9323.404297;2.55;-0.42;1018;87;2.98;273;0;0;36;0.61;5.88;10000;0;1;1;9802;2022-01-05 23:00;5;478.5957031
2022-01-06 05:00;9281.231445;2.33;-0.58;1018;88;2.85;272;0;0;31;0.55;4.89;10000;0;1;1;10443;2022-01-05 23:00;6;1161.768555
2022-01-06 06:00;9370.703125;2.23;-0.54;1019;90;2.67;272;0;0;39;0.76;4.24;10000;0;1;1;11128;2022-01-05 23:00;7;1757.296875
2022-01-06 07:00;9292.458984;2.73;0.15;1020;93;2.57;250;0;0;20;1.7102;0;10000;0;1;1;11943;2022-01-05 23:00;8;2650.541016
2022-01-06 08:00;9204.24707;2.01;-0.71;1019;92;2.57;230;0;0;20;0.85;0;10000;0;1;1;12183;2022-01-05 23:00;9;2978.75293
2022-01-06 09:00;9358.482422;2.58;0.48;1020;94;2.06;230;0;0;20;1.7102;0;10000;0;1;1;12140;2022-01-05 23:00;10;2781.517578
2022-01-06 10:00;9385.873047;3.56;0.71;1020;93;3.09;240;0;0;20;2.54;0;10000;0;1;1;12065;2022-01-05 23:00;11;2679.126953
2022-01-06 11:00;9217.402344;4.15;1.83;1020;89;2.57;230;0;0;20;2.5;0;10000;0;1;1;11537;2022-01-05 23:00;12;2319.597656
2022-01-06 12:00;9164.398438;4.85;1.92;1021;88;3.6;240;0;0;20;3.03;0;10000;0;1;1;11350;2022-01-05 23:00;13;2185.601563
2022-01-06 13:00;9153.773438;5.16;1.47;1021;87;5.14;230;0;0;20;3.18;0;10000;0;1;1;11131;2022-01-05 23:00;14;1977.226563
